"3.89","028100","2021-07-30","2021-07-30","기반조성 및 시설물 축조관련 전문공사업"
"-1.83","000150","2021-07-30","2021-07-30","기타 금융업"
"-3.55","034020","2021-07-30","2021-07-30","일반 목적용 기계 제조업"
"-9.14","096690","2021-07-30","2021-07-30","컴퓨터 및 주변장치 제조업"
"-2.92","181340","2021-07-30","2021-07-30","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"1.3","007110","2021-07-30","2021-07-30","건축자재, 철물 및 난방장치 도매업"
"-1.01","095610","2021-07-30","2021-07-30","특수 목적용 기계 제조업"
"-2.55","047040","2021-08-02","2021-08-02","건물 건설업"
"-0.92","042660","2021-08-02","2021-08-02","선박 및 보트 건조업"
"0.19","011930","2021-08-02","2021-08-02","반도체 제조업"
"0","002780","2021-08-02","2021-08-02","토목 건설업"
"0","002780","2021-08-02","2021-08-02","토목 건설업"
"1.23","047810","2021-08-02","2021-08-02","항공기,우주선 및 부품 제조업"
"0.57","068270","2021-08-03","2021-08-03","기초 의약물질 및 생물학적 제제 제조업"
"0","065370","2021-08-03","2021-08-03","소프트웨어 개발 및 공급업"
"0.62","175140","2021-08-03","2021-08-03","통신 및 방송 장비 제조업"
"3.15","049950","2021-08-04","2021-08-04","특수 목적용 기계 제조업"
"1.38","230240","2021-08-04","2021-08-04","통신 및 방송 장비 제조업"
"6.36","089150","2021-08-04","2021-08-04","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"3.72","065770","2021-08-05","2021-08-05","통신 및 방송 장비 제조업"
"3.87","046390","2021-08-05","2021-08-05","영화, 비디오물, 방송프로그램 제작 및 배급업"
"-0.59","043910","2021-08-05","2021-08-05","환경 정화 및 복원업"
"-1.5","034300","2021-08-06","2021-08-06","건물 건설업"
"2.32","347860","2021-08-06","2021-08-06","소프트웨어 개발 및 공급업"
"2.32","347860","2021-08-06","2021-08-06","소프트웨어 개발 및 공급업"
"2.32","347860","2021-08-06","2021-08-06","소프트웨어 개발 및 공급업"
"0","009540","2021-08-06","2021-08-06","선박 및 보트 건조업"
"0.15","267250","2021-08-06","2021-08-06","석유 정제품 제조업"
"-0.9","001260","2021-08-09","2021-08-09","토목 건설업"
"-0.46","140860","2021-08-09","2021-08-09","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"-4.61","025890","2021-08-09","2021-08-09","특수 목적용 기계 제조업"
"-4.36","039570","2021-08-10","2021-08-10","전기 및 통신 공사업"
"-3.64","091090","2021-08-10","2021-08-10","구조용 금속제품, 탱크 및 증기발생기 제조업"
"0.31","044380","2021-08-10","2021-08-10","컴퓨터 및 주변장치 제조업"
"-0.15","047810","2021-08-10","2021-08-10","항공기,우주선 및 부품 제조업"
"-1.52","011930","2021-08-11","2021-08-11","반도체 제조업"
"-2.88","040910","2021-08-11","2021-08-11","특수 목적용 기계 제조업"
"-0.67","347860","2021-08-11","2021-08-11","소프트웨어 개발 및 공급업"
"0","009410","2021-08-11","2021-08-11","토목 건설업"
"-2.28","363280","2021-08-11","2021-08-11","기타 금융업"
"2.26","123010","2021-08-11","2021-08-11","전자부품 제조업"
"-2.88","042700","2021-08-11","2021-08-11","특수 목적용 기계 제조업"
"-1.08","051600","2021-08-11","2021-08-11","전기 및 통신 공사업"
"1.99","016250","2021-08-12","2021-08-12","건물 건설업"
"-1.2","348210","2021-08-12","2021-08-12","특수 목적용 기계 제조업"
"0.97","086980","2021-08-12","2021-08-12","영화, 비디오물, 방송프로그램 제작 및 배급업"
"0","140670","2021-08-12","2021-08-12","전자부품 제조업"
"-5.79","084370","2021-08-12","2021-08-12","특수 목적용 기계 제조업"
"-3.3","036930","2021-08-12","2021-08-12","특수 목적용 기계 제조업"
"1.41","042700","2021-08-12","2021-08-12","특수 목적용 기계 제조업"
"-1","267850","2021-08-13","2021-08-13","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-0.59","010780","2021-08-13","2021-08-13","내화, 비내화 요업제품 제조업"
"-1.81","018000","2021-08-13","2021-08-13","일반 목적용 기계 제조업"
"-9.72","347700","2021-08-17","2021-08-17","소프트웨어 개발 및 공급업"
"-0.84","003850","2021-08-17","2021-08-17","의약품 제조업"
"-6.06","100090","2021-08-17","2021-08-17","1차 철강 제조업"
"-5.73","143540","2021-08-17","2021-08-17","특수 목적용 기계 제조업"
"-2.63","042700","2021-08-17","2021-08-17","특수 목적용 기계 제조업"
"-2.63","042700","2021-08-17","2021-08-17","특수 목적용 기계 제조업"
"-1.4","028100","2021-08-18","2021-08-18","기반조성 및 시설물 축조관련 전문공사업"
"0.81","253840","2021-08-18","2021-08-18","의료용품 및 기타 의약 관련제품 제조업"
"1.32","112610","2021-08-18","2021-08-18","구조용 금속제품, 탱크 및 증기발생기 제조업"
"0.11","084370","2021-08-18","2021-08-18","특수 목적용 기계 제조업"
"0.86","222110","2021-08-18","2021-08-18","의약품 제조업"
"-0.4","039570","2021-08-19","2021-08-19","전기 및 통신 공사업"
"-3.2","348210","2021-08-19","2021-08-19","특수 목적용 기계 제조업"
"-4.44","112610","2021-08-19","2021-08-19","구조용 금속제품, 탱크 및 증기발생기 제조업"
"-9.03","023960","2021-08-19","2021-08-19","토목 건설업"
"0","064510","2021-08-19","2021-08-19","특수 목적용 기계 제조업"
"-4.09","065370","2021-08-19","2021-08-19","소프트웨어 개발 및 공급업"
"-0.18","189300","2021-08-19","2021-08-19","통신 및 방송 장비 제조업"
"1.71","289220","2021-08-19","2021-08-19","영화, 비디오물, 방송프로그램 제작 및 배급업"
"4.34","318660","2021-08-19","2021-08-19","소프트웨어 개발 및 공급업"
"-1.79","006360","2021-08-20","2021-08-20","건물 건설업"
"0.28","011370","2021-08-20","2021-08-20","건물 건설업"
"3.1","087600","2021-08-20","2021-08-20","전자부품 제조업"
"1.26","042700","2021-08-20","2021-08-20","특수 목적용 기계 제조업"
"-3.18","004960","2021-08-20","2021-08-20","건물 건설업"
"3.44","348210","2021-08-23","2021-08-23","특수 목적용 기계 제조업"
"2.21","347700","2021-08-23","2021-08-23","소프트웨어 개발 및 공급업"
"5.02","010140","2021-08-23","2021-08-23","선박 및 보트 건조업"
"5.93","089970","2021-08-23","2021-08-23","특수 목적용 기계 제조업"
"2.91","010620","2021-08-23","2021-08-23","선박 및 보트 건조업"
"8.67","032860","2021-08-23","2021-08-23","해체, 선별 및 원료 재생업"
"2.52","001880","2021-08-24","2021-08-24","건물 건설업"
"2.63","326030","2021-08-24","2021-08-24","자연과학 및 공학 연구개발업"
"5.8","013360","2021-08-24","2021-08-24","토목 건설업"
"3.45","026150","2021-08-24","2021-08-24","토목 건설업"
"3.46","009540","2021-08-24","2021-08-24","선박 및 보트 건조업"
"3.46","009540","2021-08-24","2021-08-24","선박 및 보트 건조업"
"3.13","267250","2021-08-24","2021-08-24","석유 정제품 제조업"
"3.13","267250","2021-08-24","2021-08-24","석유 정제품 제조업"
"0","226440","2021-08-25","2021-08-25","특수 목적용 기계 제조업"
"14.14","069260","2021-08-25","2021-08-25","기타 화학제품 제조업"
"-1.27","013360","2021-08-26","2021-08-26","토목 건설업"
"5.81","089150","2021-08-26","2021-08-26","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"1.68","006260","2021-08-27","2021-08-27","기타 금융업"
"5.88","010120","2021-08-27","2021-08-27","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"1.59","047040","2021-08-27","2021-08-27","건물 건설업"
"1.36","060570","2021-08-27","2021-08-27","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
"0.81","258790","2021-08-27","2021-08-27","소프트웨어 개발 및 공급업"
"7.4","340930","2021-08-27","2021-08-27","특수 목적용 기계 제조업"
"-0.43","009410","2021-08-27","2021-08-27","토목 건설업"
"0.17","363280","2021-08-27","2021-08-27","기타 금융업"
"0","056730","2021-08-30","2021-08-30","건물설비 설치 공사업"
"4.19","001880","2021-08-30","2021-08-30","건물 건설업"
"4.51","375500","2021-08-30","2021-08-30","토목 건설업"
"6.85","006360","2021-08-30","2021-08-30","건물 건설업"
"2.28","047040","2021-08-30","2021-08-30","건물 건설업"
"-1.19","068270","2021-08-30","2021-08-30","기초 의약물질 및 생물학적 제제 제조업"
"3.25","290520","2021-08-30","2021-08-30","특수 목적용 기계 제조업"
"4.29","009410","2021-08-30","2021-08-30","토목 건설업"
"1.48","363280","2021-08-30","2021-08-30","기타 금융업"
"2.23","047040","2021-08-31","2021-08-31","건물 건설업"
"-0.93","032820","2021-08-31","2021-08-31","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"1.67","302430","2021-08-31","2021-08-31","특수 목적용 기계 제조업"
"0","372910","2021-08-31","2021-08-31","의료용 기기 제조업"
"0.45","077970","2021-09-01","2021-09-01","일반 목적용 기계 제조업"
"0.89","071970","2021-09-01","2021-09-01","일반 목적용 기계 제조업"
"0.89","071970","2021-09-01","2021-09-01","일반 목적용 기계 제조업"
"6.05","033500","2021-09-01","2021-09-01","기초 화학물질 제조업"
"6.05","033500","2021-09-01","2021-09-01","기초 화학물질 제조업"
"3.64","002410","2021-09-01","2021-09-01","건물 건설업"
"-1.69","064350","2021-09-01","2021-09-01","철도장비 제조업"
"0","056730","2021-09-02","2021-09-02","건물설비 설치 공사업"
"7.45","137940","2021-09-02","2021-09-02","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"1.27","290670","2021-09-02","2021-09-02","기타 전기장비 제조업"
"6.69","039310","2021-09-02","2021-09-02","여행사 및 기타 여행보조 서비스업"
"0.33","304100","2021-09-02","2021-09-02","소프트웨어 개발 및 공급업"
"3.09","253840","2021-09-02","2021-09-02","의료용품 및 기타 의약 관련제품 제조업"
"3.64","011930","2021-09-02","2021-09-02","반도체 제조업"
"0","246720","2021-09-02","2021-09-02","의료용품 및 기타 의약 관련제품 제조업"
"1.23","005690","2021-09-02","2021-09-02","기초 의약물질 및 생물학적 제제 제조업"
"1.1","142280","2021-09-03","2021-09-03","의료용품 및 기타 의약 관련제품 제조업"
"1.17","222160","2021-09-03","2021-09-03","특수 목적용 기계 제조업"
"0","101680","2021-09-03","2021-09-03","특수 목적용 기계 제조업"
"-0.44","009540","2021-09-03","2021-09-03","선박 및 보트 건조업"
"0.77","267250","2021-09-03","2021-09-03","석유 정제품 제조업"
"-2.64","049470","2021-09-06","2021-09-06","소프트웨어 개발 및 공급업"
"0.17","206400","2021-09-06","2021-09-06","실내건축 및 건축마무리 공사업"
"0.47","010280","2021-09-06","2021-09-06","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"2.06","026150","2021-09-06","2021-09-06","토목 건설업"
"-1.16","123010","2021-09-06","2021-09-06","전자부품 제조업"
"0","056730","2021-09-07","2021-09-07","건물설비 설치 공사업"
"0","005960","2021-09-07","2021-09-07","토목 건설업"
"-0.13","112610","2021-09-07","2021-09-07","구조용 금속제품, 탱크 및 증기발생기 제조업"
"6.8","089790","2021-09-07","2021-09-07","특수 목적용 기계 제조업"
"0.45","017960","2021-09-07","2021-09-07","구조용 금속제품, 탱크 및 증기발생기 제조업"
"0.45","017960","2021-09-07","2021-09-07","구조용 금속제품, 탱크 및 증기발생기 제조업"
"-0.42","052860","2021-09-08","2021-09-08","반도체 제조업"
"6.02","143210","2021-09-08","2021-09-08","자동차 신품 부품 제조업"
"-4.16","047040","2021-09-09","2021-09-09","건물 건설업"
"-0.83","013120","2021-09-09","2021-09-09","건물 건설업"
"-0.49","083790","2021-09-09","2021-09-09","자연과학 및 공학 연구개발업"
"0","114190","2021-09-10","2021-09-10","구조용 금속제품, 탱크 및 증기발생기 제조업"
"2.02","042660","2021-09-10","2021-09-10","선박 및 보트 건조업"
"0.84","013120","2021-09-10","2021-09-10","건물 건설업"
"0","054220","2021-09-10","2021-09-10","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"0.95","102280","2021-09-10","2021-09-10","봉제의복 제조업"
"-1.78","222080","2021-09-10","2021-09-10","특수 목적용 기계 제조업"
"-0.65","036570","2021-09-10","2021-09-10","소프트웨어 개발 및 공급업"
"-2.06","097230","2021-09-10","2021-09-10","토목 건설업"
"-2.46","375500","2021-09-13","2021-09-13","토목 건설업"
"3.67","013700","2021-09-13","2021-09-13","건물 건설업"
"-1.81","348210","2021-09-13","2021-09-13","특수 목적용 기계 제조업"
"-2.23","028100","2021-09-13","2021-09-13","기반조성 및 시설물 축조관련 전문공사업"
"-1.88","082920","2021-09-13","2021-09-13","일차전지 및 축전지 제조업"
"-1.09","010780","2021-09-13","2021-09-13","내화, 비내화 요업제품 제조업"
"-4.15","196300","2021-09-13","2021-09-13","기초 의약물질 및 생물학적 제제 제조업"
"-0.44","078000","2021-09-13","2021-09-13","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
"-0.81","064350","2021-09-13","2021-09-13","철도장비 제조업"
"1.76","012630","2021-09-14","2021-09-14","기타 금융업"
"0.88","294870","2021-09-14","2021-09-14","건물 건설업"
"4.42","042660","2021-09-14","2021-09-14","선박 및 보트 건조업"
"3.91","194480","2021-09-14","2021-09-14","소프트웨어 개발 및 공급업"
"4.79","127120","2021-09-14","2021-09-14","자연과학 및 공학 연구개발업"
"0.79","377030","2021-09-14","2021-09-14","소프트웨어 개발 및 공급업"
"0.61","253840","2021-09-14","2021-09-14","의료용품 및 기타 의약 관련제품 제조업"
"5.69","126880","2021-09-14","2021-09-14","일반 목적용 기계 제조업"
"14.53","282880","2021-09-14","2021-09-14","특수 목적용 기계 제조업"
"0.66","222110","2021-09-14","2021-09-14","의약품 제조업"
"-0.16","001880","2021-09-15","2021-09-15","건물 건설업"
"-0.43","012630","2021-09-15","2021-09-15","기타 금융업"
"-0.18","294870","2021-09-15","2021-09-15","건물 건설업"
"0.79","079550","2021-09-15","2021-09-15","무기 및 총포탄 제조업"
"-1.17","013700","2021-09-15","2021-09-15","건물 건설업"
"-0.94","007110","2021-09-15","2021-09-15","건축자재, 철물 및 난방장치 도매업"
"3.3","272210","2021-09-15","2021-09-15","전자부품 제조업"
"-0.81","004800","2021-09-15","2021-09-15","기타 금융업"
"0.25","298040","2021-09-15","2021-09-15","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-2.75","013580","2021-09-16","2021-09-16","토목 건설업"
"2.8","347700","2021-09-16","2021-09-16","소프트웨어 개발 및 공급업"
"0.32","010140","2021-09-16","2021-09-16","선박 및 보트 건조업"
"-1.04","347860","2021-09-16","2021-09-16","소프트웨어 개발 및 공급업"
"2.35","060310","2021-09-17","2021-09-17","전자부품 제조업"
"-0.34","058730","2021-09-17","2021-09-17","구조용 금속제품, 탱크 및 증기발생기 제조업"
"10.8","017000","2021-09-17","2021-09-17","건물 건설업"
"1.09","099750","2021-09-17","2021-09-17","소프트웨어 개발 및 공급업"
"1.71","002780","2021-09-17","2021-09-17","토목 건설업"
"-3.08","014790","2021-09-17","2021-09-17","토목 건설업"
"4.35","060980","2021-09-17","2021-09-17","기타 금융업"
"-0.34","253590","2021-09-23","2021-09-23","특수 목적용 기계 제조업"
"3.27","068270","2021-09-23","2021-09-23","기초 의약물질 및 생물학적 제제 제조업"
"-1.7","348350","2021-09-23","2021-09-23","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"-0.15","042700","2021-09-23","2021-09-23","특수 목적용 기계 제조업"
"-1.22","006360","2021-09-24","2021-09-24","건물 건설업"
"2.08","034300","2021-09-24","2021-09-24","건물 건설업"
"0","047820","2021-09-24","2021-09-24","영화, 비디오물, 방송프로그램 제작 및 배급업"
"-0.15","042700","2021-09-24","2021-09-24","특수 목적용 기계 제조업"
"11.46","225570","2021-09-27","2021-09-27","소프트웨어 개발 및 공급업"
"8.98","100090","2021-09-27","2021-09-27","1차 철강 제조업"
"8.98","100090","2021-09-27","2021-09-27","1차 철강 제조업"
"0.29","046390","2021-09-27","2021-09-27","영화, 비디오물, 방송프로그램 제작 및 배급업"
"1.27","332370","2021-09-27","2021-09-27","컴퓨터 및 주변장치 제조업"
"-1.21","352910","2021-09-27","2021-09-27","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-3.09","153460","2021-09-28","2021-09-28","소프트웨어 개발 및 공급업"
"-6.39","025950","2021-09-28","2021-09-28","토목 건설업"
"-1.15","336260","2021-09-28","2021-09-28","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-3.81","025560","2021-09-28","2021-09-28","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"-4.63","148140","2021-09-28","2021-09-28","일반 목적용 기계 제조업"
"6.74","083650","2021-09-28","2021-09-28","일반 목적용 기계 제조업"
"0","065420","2021-09-28","2021-09-28","석탄 광업"
"1.3","320000","2021-09-28","2021-09-28","특수 목적용 기계 제조업"
"-1.64","372910","2021-09-28","2021-09-28","의료용 기기 제조업"
"-0.42","004800","2021-09-28","2021-09-28","기타 금융업"
"-2.67","298040","2021-09-28","2021-09-28","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-9.11","003280","2021-09-28","2021-09-28","해상 운송업"
"0","056730","2021-09-29","2021-09-29","건물설비 설치 공사업"
"-1.85","006360","2021-09-29","2021-09-29","건물 건설업"
"-1.41","110990","2021-09-29","2021-09-29","특수 목적용 기계 제조업"
"1.91","338220","2021-09-29","2021-09-29","소프트웨어 개발 및 공급업"
"-0.98","361390","2021-09-29","2021-09-29","통신 및 방송 장비 제조업"
"8.98","105550","2021-09-29","2021-09-29","전자부품 제조업"
"-2.79","094940","2021-09-29","2021-09-29","컴퓨터 및 주변장치 제조업"
"9.63","082740","2021-09-30","2021-09-30","일반 목적용 기계 제조업"
"0","326030","2021-09-30","2021-09-30","자연과학 및 공학 연구개발업"
"0.65","010140","2021-09-30","2021-09-30","선박 및 보트 건조업"
"-0.57","068270","2021-09-30","2021-09-30","기초 의약물질 및 생물학적 제제 제조업"
"25.51","222080","2021-09-30","2021-09-30","특수 목적용 기계 제조업"
"1.17","046940","2021-09-30","2021-09-30","기반조성 및 시설물 축조관련 전문공사업"
"-3.15","099750","2021-09-30","2021-09-30","소프트웨어 개발 및 공급업"
"0.65","042700","2021-09-30","2021-09-30","특수 목적용 기계 제조업"
"-4.44","153460","2021-10-01","2021-10-01","소프트웨어 개발 및 공급업"
"-1.99","058730","2021-10-01","2021-10-01","구조용 금속제품, 탱크 및 증기발생기 제조업"
"-2.37","047040","2021-10-01","2021-10-01","건물 건설업"
"-2.52","001520","2021-10-01","2021-10-01","시멘트, 석회, 플라스터 및 그 제품 제조업"
"0","115530","2021-10-01","2021-10-01","전자부품 제조업"
"-4.29","267850","2021-10-01","2021-10-01","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-1.99","137310","2021-10-01","2021-10-01","의료용 기기 제조업"
"-4.32","187660","2021-10-01","2021-10-01","자연과학 및 공학 연구개발업"
"-4.04","065530","2021-10-01","2021-10-01","전기 통신업"
"0.43","347700","2021-10-05","2021-10-05","소프트웨어 개발 및 공급업"
"0.26","189300","2021-10-05","2021-10-05","통신 및 방송 장비 제조업"
"-0.99","097230","2021-10-05","2021-10-05","토목 건설업"
"-0.33","001260","2021-10-06","2021-10-06","토목 건설업"
"-0.33","001260","2021-10-06","2021-10-06","토목 건설업"
"-0.33","001260","2021-10-06","2021-10-06","토목 건설업"
"4.01","013700","2021-10-07","2021-10-07","건물 건설업"
"1.24","246720","2021-10-07","2021-10-07","의료용품 및 기타 의약 관련제품 제조업"
"0","109070","2021-10-07","2021-10-07","통신 및 방송 장비 제조업"
"-2.17","297890","2021-10-08","2021-10-08","특수 목적용 기계 제조업"
"0.19","058730","2021-10-08","2021-10-08","구조용 금속제품, 탱크 및 증기발생기 제조업"
"3.8","950130","2021-10-08","2021-10-08","의료용품 및 기타 의약 관련제품 제조업"
"-0.17","024900","2021-10-12","2021-10-12","자동차 신품 부품 제조업"
"0.46","050890","2021-10-12","2021-10-12","통신 및 방송 장비 제조업"
"-4.57","246720","2021-10-12","2021-10-12","의료용품 및 기타 의약 관련제품 제조업"
"-0.11","000480","2021-10-12","2021-10-12","내화, 비내화 요업제품 제조업"
"-0.11","000480","2021-10-12","2021-10-12","내화, 비내화 요업제품 제조업"
"-1.76","239890","2021-10-12","2021-10-12","기초 화학물질 제조업"
"-4.42","042700","2021-10-12","2021-10-12","특수 목적용 기계 제조업"
"-4.42","042700","2021-10-12","2021-10-12","특수 목적용 기계 제조업"
"-6.79","032860","2021-10-12","2021-10-12","해체, 선별 및 원료 재생업"
"4.24","100840","2021-10-13","2021-10-13","일반 목적용 기계 제조업"
"1.72","036530","2021-10-13","2021-10-13","기타 금융업"
"2.3","137310","2021-10-13","2021-10-13","의료용 기기 제조업"
"2.48","014940","2021-10-14","2021-10-14","일반 목적용 기계 제조업"
"3.46","091440","2021-10-14","2021-10-14","통신 및 방송 장비 제조업"
"3.79","017040","2021-10-15","2021-10-15","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"1.67","042660","2021-10-15","2021-10-15","선박 및 보트 건조업"
"0.15","003090","2021-10-15","2021-10-15","의약품 제조업"
"0","069620","2021-10-15","2021-10-15","의약품 제조업"
"3.48","035890","2021-10-15","2021-10-15","건물 건설업"
"2.76","083500","2021-10-15","2021-10-15","특수 목적용 기계 제조업"
"0","180400","2021-10-15","2021-10-15","기타 과학기술 서비스업"
"0.87","272210","2021-10-15","2021-10-15","전자부품 제조업"
"0.98","000720","2021-10-15","2021-10-15","토목 건설업"
"1.39","300120","2021-10-18","2021-10-18","소프트웨어 개발 및 공급업"
"-1.3","010140","2021-10-18","2021-10-18","선박 및 보트 건조업"
"1.34","099320","2021-10-18","2021-10-18","항공기,우주선 및 부품 제조업"
"6.33","054780","2021-10-18","2021-10-18","영화, 비디오물, 방송프로그램 제작 및 배급업"
"6.33","054780","2021-10-18","2021-10-18","영화, 비디오물, 방송프로그램 제작 및 배급업"
"-1.54","009540","2021-10-18","2021-10-18","선박 및 보트 건조업"
"-0.93","267250","2021-10-18","2021-10-18","석유 정제품 제조업"
"2.4","009440","2021-10-19","2021-10-19","기타 금융업"
"3.62","119650","2021-10-19","2021-10-19","일반 목적용 기계 제조업"
"-0.63","020710","2021-10-19","2021-10-19","전문디자인업"
"0.16","138690","2021-10-19","2021-10-19","특수 목적용 기계 제조업"
"-0.74","010400","2021-10-19","2021-10-19","건물설비 설치 공사업"
"3.15","018000","2021-10-19","2021-10-19","일반 목적용 기계 제조업"
"-2.4","274090","2021-10-19","2021-10-19","항공기,우주선 및 부품 제조업"
"1.06","221840","2021-10-19","2021-10-19","항공기,우주선 및 부품 제조업"
"0","012630","2021-10-20","2021-10-20","기타 금융업"
"-0.38","294870","2021-10-20","2021-10-20","건물 건설업"
"7.46","110990","2021-10-20","2021-10-20","특수 목적용 기계 제조업"
"-3.21","305090","2021-10-20","2021-10-20","의료용 기기 제조업"
"-3.21","305090","2021-10-20","2021-10-20","의료용 기기 제조업"
"-0.88","034300","2021-10-20","2021-10-20","건물 건설업"
"2","123750","2021-10-20","2021-10-20","그외 기타 운송장비 제조업"
"-3.66","088390","2021-10-20","2021-10-20","그외 기타 운송장비 제조업"
"0.36","143210","2021-10-21","2021-10-21","자동차 신품 부품 제조업"
"0","206400","2021-10-22","2021-10-22","실내건축 및 건축마무리 공사업"
"-0.57","068330","2021-10-22","2021-10-22","일반 목적용 기계 제조업"
"0","041590","2021-10-22","2021-10-22","실내건축 및 건축마무리 공사업"
"-0.82","002020","2021-10-22","2021-10-22","기타 금융업"
"-3.58","003070","2021-10-22","2021-10-22","토목 건설업"
"-3.19","044180","2021-10-25","2021-10-25","건물 건설업"
"-1.02","326030","2021-10-25","2021-10-25","자연과학 및 공학 연구개발업"
"0.26","338220","2021-10-25","2021-10-25","소프트웨어 개발 및 공급업"
"0","054220","2021-10-25","2021-10-25","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"1.34","010140","2021-10-25","2021-10-25","선박 및 보트 건조업"
"0.34","138250","2021-10-25","2021-10-25",\N
"0.45","009410","2021-10-25","2021-10-25","토목 건설업"
"-1.26","363280","2021-10-25","2021-10-25","기타 금융업"
"3.03","104480","2021-10-25","2021-10-25","화학섬유 제조업"
"0.53","003380","2021-10-25","2021-10-25","기타 금융업"
"5.07","009540","2021-10-25","2021-10-25","선박 및 보트 건조업"
"4.95","329180","2021-10-25","2021-10-25","선박 및 보트 건조업"
"-0.47","187790","2021-10-26","2021-10-26","기초 화학물질 제조업"
"0.18","302550","2021-10-26","2021-10-26","의료용 기기 제조업"
"4.15","347860","2021-10-26","2021-10-26","소프트웨어 개발 및 공급업"
"0.96","002020","2021-10-26","2021-10-26","기타 금융업"
"0","003070","2021-10-26","2021-10-26","토목 건설업"
"-0.35","253840","2021-10-27","2021-10-27","의료용품 및 기타 의약 관련제품 제조업"
"-0.36","006360","2021-10-28","2021-10-28","건물 건설업"
"0.91","290670","2021-10-28","2021-10-28","기타 전기장비 제조업"
"-1.14","112610","2021-10-28","2021-10-28","구조용 금속제품, 탱크 및 증기발생기 제조업"
"-1.77","040350","2021-10-28","2021-10-28","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"9.08","140860","2021-10-28","2021-10-28","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"1.65","290670","2021-10-29","2021-10-29","기타 전기장비 제조업"
"1.16","072950","2021-10-29","2021-10-29","전자부품 제조업"
"-1.59","028050","2021-10-29","2021-10-29","건축기술, 엔지니어링 및 관련 기술 서비스업"
"3.17","191420","2021-10-29","2021-10-29","기초 의약물질 및 생물학적 제제 제조업"
"-0.88","014790","2021-10-29","2021-10-29","토목 건설업"
"-1.17","060980","2021-10-29","2021-10-29","기타 금융업"
"-0.1","097230","2021-10-29","2021-10-29","토목 건설업"
"0.97","032860","2021-10-29","2021-10-29","해체, 선별 및 원료 재생업"
"1.21","006360","2021-11-01","2021-11-01","건물 건설업"
"-0.42","039570","2021-11-01","2021-11-01","전기 및 통신 공사업"
"-0.98","010950","2021-11-01","2021-11-01","석유 정제품 제조업"
"-1.32","001260","2021-11-01","2021-11-01","토목 건설업"
"-2.07","348210","2021-11-01","2021-11-01","특수 목적용 기계 제조업"
"0","047040","2021-11-01","2021-11-01","건물 건설업"
"3.74","251630","2021-11-01","2021-11-01","특수 목적용 기계 제조업"
"-1.58","036460","2021-11-01","2021-11-01","연료용 가스 제조 및 배관공급업"
"2.08","290670","2021-11-02","2021-11-02","기타 전기장비 제조업"
"0.49","068270","2021-11-02","2021-11-02","기초 의약물질 및 생물학적 제제 제조업"
"0.87","011930","2021-11-02","2021-11-02","반도체 제조업"
"-0.82","006360","2021-11-03","2021-11-03","건물 건설업"
"0.23","230240","2021-11-03","2021-11-03","통신 및 방송 장비 제조업"
"-1.31","095610","2021-11-03","2021-11-03","특수 목적용 기계 제조업"
"-6.72","226440","2021-11-04","2021-11-04","특수 목적용 기계 제조업"
"-2.58","054540","2021-11-05","2021-11-05","구조용 금속제품, 탱크 및 증기발생기 제조업"
"0.49","009540","2021-11-05","2021-11-05","선박 및 보트 건조업"
"0.49","009540","2021-11-05","2021-11-05","선박 및 보트 건조업"
"0.89","329180","2021-11-05","2021-11-05","선박 및 보트 건조업"
"-0.64","267250","2021-11-05","2021-11-05","석유 정제품 제조업"
"-5.99","094860","2021-11-08","2021-11-08","소프트웨어 개발 및 공급업"
"1.54","013360","2021-11-08","2021-11-08","토목 건설업"
"1.86","047810","2021-11-08","2021-11-08","항공기,우주선 및 부품 제조업"
"0","042700","2021-11-08","2021-11-08","특수 목적용 기계 제조업"
"-0.32","267320","2021-11-09","2021-11-09","특수 목적용 기계 제조업"
